id,data_referencia,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado,txt_cnpj_construtora_entidade,txt_nome_construtora_entidade,txt_endereco,txt_cep,year,addr2geocode,city_type,fmtd_addr,lat,lng
1658,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-03-28,39057477,RESIDENCIAL JARDIM MARAJO,CAIXA,FAR,Concluído,370,370.0,0,0,24.050.000,24.050.000,20069480000154.0,RCG - ENGENHARIA E EMPREENDIMENTOS LTDA,RODOVIA BR 262 NA UPG MORUMBI,,2013,"7X3X+CMJ, Uberaba - State of Minas Gerais, Brazil",Capital Regional,"7X3X+CMJ, Uberaba - State of Minas Gerais, Brazil",-19.7464125,-48.0008594
1659,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-03-28,39057582,RESIDENCIAL JARDIM MARAJO ETAPA II,CAIXA,FAR,Concluído,360,360.0,0,0,23.400.000,23.400.000,20069480000154.0,RCG - ENGENHARIA E EMPREENDIMENTOS LTDA,BR 262 NA UPG MORUMBI,,2013,"7X3X+CMJ, Uberaba - State of Minas Gerais, Brazil",Capital Regional,"7X3X+CMJ, Uberaba - State of Minas Gerais, Brazil",-19.7464125,-48.0008594
1660,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-03-28,39057696,RESIDENCIAL ILHA DE MARAJO,CAIXA,FAR,Concluído,500,500.0,0,0,32.500.000,32.500.000,20069480000154.0,RCG - ENGENHARIA E EMPREENDIMENTOS LTDA,AV JUCA PATO S NR,,2013,"7X3X+FJ, Uberaba - State of Minas Gerais, Brazil",Capital Regional,"7X3X+FJ, Uberaba - State of Minas Gerais, Brazil",-19.7463125,-48.0009375
1661,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-03-27,39334009,RESIDENCIAL JARDIM ANATE II,CAIXA,FAR,Concluído,500,500.0,0,0,32.500.000,32.500.000,4225356000184.0,LATERZA CONSTRUCOES LTDA.,CHACARA DOS CARNEIROS  BR 262  KM 802,,2013,"RESIDENCIAL JARDIM ANATE II, CHACARA DOS CARNEIROS BR 262 KM 802, Uberaba , MG",Capital Regional,"Jardim Anate - Parque das Gameleiras, Uberaba - MG, 38038-252, Brazil",-19.7726728,-47.9025393
1662,30/09/2024,317010,Uberaba ,MG,Sudeste,2014-12-30,42858742,RESIDENCIAL ISABEL NASCIMENTO,CAIXA,FAR,Concluído,500,500.0,0,0,32.500.000,32.500.000,4225356000184.0,LATERZA CONSTRUCOES LTDA.,LOTEAMENTO RES ISABEL DO NASCIMENTO,,2014,"RESIDENCIAL ISABEL NASCIMENTO, LOTEAMENTO RES ISABEL DO NASCIMENTO, Uberaba , MG",Capital Regional,"Lot. Isabel do Nascimento, Uberaba - MG, 38041-318, Brazil",-19.8052842,-47.92032260000001
1663,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-03-28,40456023,PARQUE DOS GIRASSOIS III,CAIXA,FAR,Concluído,500,500.0,0,0,32.500.000,32.500.000,19346774000105.0,PEDRO UMBERTO CARNEIRO,RODOVIA MUNICIPAL URA 361,38015110.0,2013,"PARQUE DOS GIRASSOIS III, RODOVIA MUNICIPAL URA 361, Uberaba , MG 38015110",Capital Regional,"José Maria de Ávila, Uberaba - MG, Brazil",-19.778572,-48.01506079999999
1664,30/09/2024,317010,Uberaba ,MG,Sudeste,2013-08-30,40456241,PARQUE DOS GIRASSOIS IV,CAIXA,FAR,Concluído,490,490.0,0,0,42.106.388,"42.106.388,99",2387682000162.0,EF CONSTRUTORA LTDA,RODOVIA MUNICIPAL URA 361,38015110.0,2013,"6XCV+865, Uberaba - State of Minas Gerais, Brazil",Capital Regional,"6XCV+865, Uberaba - State of Minas Gerais, Brazil",-19.7792375,-48.00689060000001
1667,30/09/2024,317020,Uberlândia ,MG,Sudeste,2013-08-30,40845086,RESIDENCIAL TOCANTINS,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,25587387000155.0,HLTS ENGENHARIA E CONSTRUCOES LTDA,AV TAYLOR SILVA,,2013,"4M39+CH - Tocantins, Uberlândia - MG, 38415, Brazil",Capital Regional,"4M39+CH - Tocantins, Uberlândia - MG, 38415, Brazil",-18.8964375,-48.33106249999999
1668,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,44019995,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2A5,CAIXA,FAR,Concluído,597,597.0,0,0,38.805.000,38.805.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,ROD BR 497 - FAZENDA ELDORADO E PARTE FAZ BABILONIA,,2014,"2JC5+M82 - Uberlândia, State of Minas Gerais, Brazil",Capital Regional,"4P25+M82 - Uberlândia, State of Minas Gerais, Brazil",-18.8983625,-48.2917344
1669,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,44020024,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2A6,CAIXA,FAR,Concluído,401,401.0,0,0,26.065.000,26.065.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,RODOVIA BR 497 - FAZENDA ELDORADO PARTE FAZ BABILONIA,,2014,"2JF3+4QQ - Uberlândia, State of Minas Gerais, Brazil",Capital Regional,"2JF3+4QQ - Uberlândia, State of Minas Gerais, Brazil",-18.9771625,-48.3955156
1670,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,44020138,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2B5,CAIXA,FAR,Concluído,314,314.0,0,0,20.410.000,20.410.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,RODOVIA BR 497 - FAZENDA RIO DAS PEDRAS E DOURADINHO,,2014,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",Capital Regional,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.9674375,-48.3741875
1674,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42855340,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2A4,CAIXA,FAR,Concluído,304,304.0,0,0,19.760.000,19.760.000,38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,RODOVIA BR 497 - FAZENDA RIO DAS PEDRAS E DOURADINHO,,2014,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",Capital Regional,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.9674375,-48.3741875
1680,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42817677,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2B1,CAIXA,FAR,Concluído,446,446.0,0,0,28.990.000,28.990.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,RODOVIA BR 497,,2014,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",Capital Regional,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.9674375,-48.3741875
1682,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42817895,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2B2,CAIXA,FAR,Concluído,286,286.0,0,0,18.590.000,18.590.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,RODOVIA BR 497,,2014,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",Capital Regional,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.9674375,-48.3741875
1683,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42818819,LOTEAMENTO RESIDENCIAL PEQUIS - GLEBA 2B3,CAIXA,FAR,Concluído,425,425.0,0,0,27.625.000,27.625.000,5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,RODOVIA BR 497 FAZENDA RIO DAS PEDRAS E DOURADINHO,,2014,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",Capital Regional,"2JMG+28 - Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.9674375,-48.3741875
1671,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,43940025,RESIDENCIAL MONTE HEBROM III AREA 3C5 E 3C6,CAIXA,FAR,Concluído,549,549.0,0,0,35.685.000,35.685.000,818020000174.0,PDCA ENGENHARIA LTDA,AV ALDO BORGES LEAO,38412739.0,2014,"2JFX+9M Uberlândia, State of Minas Gerais, Brazil",Capital Regional,"2JFX+9M Uberlândia, State of Minas Gerais",-18.9765625,-48.3508125
1672,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,43940243,RESIDENCIAL MONTE HEBROM IV AREA 3C7,CAIXA,FAR,Concluído,457,457.0,0,0,29.705.000,29.705.000,818020000174.0,PDCA ENGENHARIA LTDA,AV ALDO BORGES LEAO,,2014,"RESIDENCIAL MONTE HEBROM IV AREA 3C7, AV ALDO BORGES LEAO, Uberlândia , MG",Capital Regional,"Av. Aldo Borges Leao, Uberlândia - MG, Brazil",-18.977609,-48.3683275
1673,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42855018,LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2A1 E 2A2,CAIXA,FAR,Concluído,427,427.0,0,0,27.755.000,27.755.000,38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,RODOVIA BR 497 - FAZENDA RIO DAS PEDRAS E DOURADINHO,,2014,"LOTEAMENTO RESIDENCIAL PEQUIS GLEBA 2A1 E 2A2, RODOVIA BR 497 - FAZENDA RIO DAS PEDRAS E DOURADINHO, Uberlândia , MG",Capital Regional,"Lot. Res. Pequis, Uberlândia - MG, Brazil",-18.974591600000004,-48.38562329999999
1675,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42545590,RESIDENCIAL CORREGO DO OLEO VI,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,"RUA JAMILE CALIL ATTIE, 191",38414419.0,2014,"RESIDENCIAL CORREGO DO OLEO VI, RUA JAMILE CALIL ATTIE, 191, Uberlândia , MG 38414419",Capital Regional,"Av. Rio Mississipi, 1557-1819 - Mansour, Uberlândia - MG, 38414-531, Brazil",-18.9316111,-48.3299414
1676,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42545603,RESIDENCIAL CORREGO DO OLEO I,CAIXA,FAR,Concluído,192,192.0,0,0,12.480.000,12.480.000,38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,"RUA JAMILE CALIL ATTIE, 81",38414419.0,2014,"RESIDENCIAL CORREGO DO OLEO I, RUA JAMILE CALIL ATTIE, 81, Uberlândia , MG 38414419",Capital Regional,"Av. Rio Mississipi, 1557-1819 - Mansour, Uberlândia - MG, 38414-531, Brazil",-18.9316111,-48.3299414
1677,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42816984,CORREGO DO OLEO LOTE 2,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,66289471000170.0,LIBE CONSTRUTORA LIMITADA,AVENIDA MISSISSIPE,38414466.0,2014,"3M9C+92 - Mansour, Uberlândia - MG, Brazil",Capital Regional,"3M9C+92 - Mansour, Uberlândia - MG, Brazil",-18.9315625,-48.32993750000001
1681,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42817781,CORREGO DO OLEO LOTE 5,CAIXA,FAR,Concluído,256,256.0,0,0,16.640.000,16.640.000,66289471000170.0,LIBE CONSTRUTORA LIMITADA,AV MISSISSIPE,38414466.0,2014,"3M9C+92 - Mansour, Uberlândia - MG, Brazil",Capital Regional,"3M9C+92 - Mansour, Uberlândia - MG, Brazil",-18.9315625,-48.32993750000001
1678,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42817125,CORREGO DO OLEO LOTE 3,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,66289471000170.0,LIBE CONSTRUTORA LIMITADA,AV MISSISSIPE,38414666.0,2014,"CORREGO DO OLEO LOTE 3, AV MISSISSIPE, Uberlândia , MG 38414666",Capital Regional,"Uberlândia, State of Minas Gerais, Brazil",-18.9127749,-48.2755227
1679,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-03-31,42817239,CORREGO DO OLEO LOTE 4,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,66289471000170.0,LIBE CONSTRUTORA LIMITADA,AV MISISSIPE,38414466.0,2014,"CORREGO DO OLEO LOTE 4, AV MISISSIPE, Uberlândia , MG 38414466",Capital Regional,"Chácaras Tubalina e Quartel, Uberlândia - MG, 38414-466, Brazil",-18.9314849,-48.3275589
1684,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42838837,RESIDENCIAL MONTE HEBROM II,CAIXA,FAR,Concluído,499,499.0,0,0,32.435.000,32.435.000,493352000126.0,CASTROVIEJO CONSTRUTORA LTDA,AVENIDA ALDO BORGES LEAO,38412739.0,2014,"2MC5+JG - Uberlândia, State of Minas Gerais, Brazil",Capital Regional,"2MC5+JG - Uberlândia, State of Minas Gerais, Brazil",-18.9784375,-48.3411875
1685,30/09/2024,317020,Uberlândia ,MG,Sudeste,2014-09-24,42838941,RESIDENCIAL MONTE HEBROM I,CAIXA,FAR,Concluído,495,495.0,0,0,32.175.000,32.175.000,493352000126.0,CASTROVIEJO CONSTRUTORA LTDA,AV ALDO BORGES LEAO,38412739.0,2014,"2MF4+QM Uberlândia, State of Minas Gerais, Brazil",Capital Regional,"2MF4+QM Uberlândia, State of Minas Gerais",-18.9755625,-48.3433125
1686,30/09/2024,317020,Uberlândia ,MG,Sudeste,2013-08-30,41463858,RESIDENCIAL TOCANTINS II,CAIXA,FAR,Concluído,288,288.0,0,0,18.720.000,18.720.000,25587387000155.0,HLTS ENGENHARIA E CONSTRUCOES LTDA,AV TAYLOR SILVA,,2013,"4M39+J7 - Tocantins, Uberlândia - MG, 38415, Brazil",Capital Regional,"4M39+J7 - Tocantins, Uberlândia - MG, 38415, Brazil",-18.8959375,-48.3318125
1687,30/09/2024,317020,Uberlândia ,MG,Sudeste,2012-12-28,36614026,RESIDENCIAL JD MAANAIM,CAIXA,FAR,Concluído,206,206.0,0,0,13.390.000,13.390.000,493352000126.0,CASTROVIEJO CONSTRUTORA LTDA,RUA DOS IPES S/N,,2012,"RESIDENCIAL JD MAANAIM, RUA DOS IPES S/N, Uberlândia , MG",Capital Regional,"R. dos Ipês - Chácaras Panorama, Uberlândia - MG, 38412-620, Brazil",-18.9547442,-48.3526095
1688,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-09-25,29098181,RESIDENCIAL SUCUPIRA,CAIXA,FAR,Concluído,270,270.0,0,0,10.719.000,10.719.000,818020000174.0,PDCA ENGENHARIA LTDA,AV SUCUPIRA COM R.CANGERANAS COM R.BACUPARIS COM R.TAPICURUS,,2009,"RESIDENCIAL SUCUPIRA, AV SUCUPIRA COM R.CANGERANAS COM R.BACUPARIS COM R.TAPICURUS, Uberlândia , MG",Capital Regional,"Av. Sucupira, 460 - Res. Integração, Uberlândia - MG, 38407-608, Brazil",-18.9159495,-48.2033588
1689,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29412593,RESIDENCIAL XINGU,CAIXA,FAR,Concluído,493,493.0,0,0,19.863.968,"19.863.968,39",897902000172.0,CONSTRUTORA ENCASA LTDA E TECN. LTDA,SHOPPING PARK V - GLEBA 07,38413296.0,2009,"RESIDENCIAL XINGU, SHOPPING PARK V - GLEBA 07, Uberlândia , MG 38413296",Capital Regional,"Shopping Park V - Shopping Park, Uberlândia - MG, Brazil",-18.9901845,-48.2678066
1690,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29412824,RESIDENCIAL VILLANUEVA,CAIXA,FAR,Concluído,500,500.0,0,0,20.146.948,"20.146.947,61",493352000126.0,CASTROVIEJO CONSTRUTORA LTDA,SHOPPING PARK III - GLEBA 11,,2009,"RESIDENCIAL VILLANUEVA, SHOPPING PARK III - GLEBA 11, Uberlândia , MG",Capital Regional,"Shopping Park III - Shopping Park, Uberlândia - MG, Brazil",-18.9865048,-48.2629379
1691,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29413067,RESIDENCIAL VILLAREAL,CAIXA,FAR,Concluído,500,500.0,0,0,19.850.000,19.850.000,493352000126.0,CASTROVIEJO CONSTRUTORA LTDA,RUA ANA VALENTINA NOGUEIRA - GLEBA 10 - SHOPPING PARK IV,38411552.0,2009,"2P99+WR - Shopping Park, Uberlândia - MG, Brazil",Capital Regional,"2P99+WR - Shopping Park, Uberlândia - MG, Brazil",-18.9801875,-48.2804375
1692,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29410333,RESIDENCIAL SUCESSO BRASIL,CAIXA,FAR,Concluído,141,141.0,0,0,5.597.700,5.597.700,38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,SHOPPING PARK V - GLEBA 09 (PARCIAL),,2009,"RESIDENCIAL SUCESSO BRASIL, SHOPPING PARK V - GLEBA 09 (PARCIAL), Uberlândia , MG",Capital Regional,"Shopping Park V - Shopping Park, Uberlândia - MG, Brazil",-18.9901845,-48.2678066
1693,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29410553,RESIDENCIAL VITORIA BRASIL,CAIXA,FAR,Concluído,500,500.0,0,0,20.146.952,"20.146.952,37",38531729000167.0,MARCA REGISTRADA ENG. CONS. LTDA,SHOPPING PARK V - GLEBA 09 (PARCIAL),,2009,"3QG6+94 - Santa Mônica, Uberlândia - MG, Brazil",Capital Regional,"3QG6+94 - Santa Mônica, Uberlândia - MG, Brazil",-18.9240625,-48.2396875
1694,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29457327,PARK DOS JACARANDAS I,CAIXA,FAR,Concluído,500,500.0,0,0,20.146.322,"20.146.321,4",5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,FAZENDA IBIPORA - GLEBA 4,,2009,"PARK DOS JACARANDAS I, FAZENDA IBIPORA - GLEBA 4, Uberlândia , MG",Capital Regional,"Park dos Jacarandas I - Shopping Park, Uberlândia - MG, Brazil",-18.9792348,-48.2747381
1695,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29457431,PARK DOS JACARANDAS II,CAIXA,FAR,Concluído,498,498.0,0,0,20.065.736,"20.065.736,11",5743389000189.0,EL GLOBAL CONSTRUTORA LTDA,FAZENDA IBIPORA - GLEBA 5,,2009,"PARK DOS JACARANDAS II, FAZENDA IBIPORA - GLEBA 5, Uberlândia , MG",Capital Regional,"Park dos Jacarandas II - Shopping Park, Uberlândia - MG, Brazil",-18.9847104,-48.2763782
1696,30/09/2024,317020,Uberlândia ,MG,Sudeste,2009-12-23,29580663,RESIDENCIAL TAPAJOS,CAIXA,FAR,Concluído,500,500.0,0,0,20.143.508,"20.143.508,96",897902000172.0,CONSTRUTORA ENCASA LTDA E TECN. LTDA,GLEBA 07 (22 LOTES) E GLEBA 08 (478 LOTES),38413296.0,2009,"RESIDENCIAL TAPAJOS, Uberlândia , MG 38413296",Capital Regional,"R. Tapajós, 1097 - Saraiva, Uberlândia - MG, 38408-414, Brazil",-18.9222875,-48.2653829
1697,30/09/2024,317070,Varginha ,MG,Sudeste,2010-06-02,29785505,RESIDENCIAL BAIRRO DOS CARVALHOS,CAIXA,FAR,Concluído,431,431.0,0,0,17.387.434,"17.387.433,24",23998438000106.0,CCM CONSTRUTORA CENTRO MINAS LTDA,BAIRRO DOS CARVALHOS,,2010,"RESIDENCIAL BAIRRO DOS CARVALHOS, BAIRRO DOS CARVALHOS, Varginha , MG",Capital Regional,"Carvalhos, Varginha - MG, Brazil",-21.5563725,-45.411568
1698,30/09/2024,317070,Varginha ,MG,Sudeste,2012-08-13,36748398,RESIDENCIAL CRUZEIRO DO SUL,CAIXA,FAR,Concluído,467,467.0,0,0,24.284.000,24.284.000,897902000172.0,CONSTRUTORA ENCASA LTDA E TECN. LTDA,PROLONGAM. DA RUA MARCIO FABIO DE CARVALHO-B. DOS CARVALHOS,37044330.0,2012,"RESIDENCIAL CRUZEIRO DO SUL, PROLONGAM. DA RUA MARCIO FABIO DE CARVALHO-B. DOS CARVALHOS, Varginha , MG 37044330",Capital Regional,"Carvalhos, Varginha - MG, Brazil",-21.5563725,-45.411568
1699,30/09/2024,317070,Varginha ,MG,Sudeste,2013-09-30,42039225,CONJUNTO RESIDENCIAL NOVO TEMPO,CAIXA,FAR,Concluído,573,573.0,0,0,34.380.000,34.380.000,2700079000199.0,ALTHO EMPREENDEENDIMENTOS E CONSTRUCAO LTDA,RUA PROJETADA,37045200.0,2013,"CHWV+44C - Cruzeiro do Sul, Varginha - MG, Brazil",Capital Regional,"CHWV+44C - Cruzeiro do Sul, Varginha - MG, Brazil",-21.5546875,-45.4072344
1700,30/09/2024,317080,Várzea da Palma ,MG,Sudeste,2018-02-07,49904807,RESIDENCIAL ESTANCIA DA PALMA II,CAIXA,FAR,Concluído,100,100.0,0,0,7.000.000,7.000.000,5911932000100.0,PLANEJAR ENGENHARIA DE PROJETOS E NEGOCIOS LTDA EPP,BR MGT 496 S/N,,2018,"R. Trinta e Oito, 464 - Varzea Da Palma, Várzea da Palma - MG, 39260-000, Brazil",Centro de Zona,"R. Trinta e Oito, 464 - Varzea Da Palma, Várzea da Palma - MG, 39260-000, Brazil",-17.627399,-44.72032799999999
1701,30/09/2024,317080,Várzea da Palma ,MG,Sudeste,2018-02-07,49887832,RESIDENCIAL ESTANCIA DA PALMA,CAIXA,FAR,Concluído,100,100.0,0,0,7.000.000,7.000.000,5911932000100.0,PLANEJAR ENGENHARIA DE PROJETOS E NEGOCIOS LTDA EPP,BR MGT 496 S/N,,2018,"R. Trinta e Oito, 464 - Varzea Da Palma, Várzea da Palma - MG, 39260-000, Brazil",Centro de Zona,"R. Trinta e Oito, 464 - Varzea Da Palma, Várzea da Palma - MG, 39260-000, Brazil",-17.627399,-44.72032799999999
1702,30/09/2024,317120,Vespasiano ,MG,Sudeste,2014-10-31,40943613,RESIDENCIAL VESPASIANO AREIAS 1A,CAIXA,FAR,Concluído,300,300.0,0,0,19.499.080,"19.499.080,48",3058991000151.0,CONSTRUTORA MARKA LTDA,RUA LIMA. 368 - BAIRRO SUELI,,2014,"RESIDENCIAL VESPASIANO AREIAS 1A, RUA LIMA. 368 - BAIRRO SUELI, Vespasiano , MG",Centro Local,"R. Lima, 350 - Areias, Vespasiano - MG, 33200-000, Brazil",-19.7545713,-43.9932573
1703,30/09/2024,317120,Vespasiano ,MG,Sudeste,2014-10-31,40944305,RESIDENCIAL AREIAS VESPASIANO 1B,CAIXA,FAR,Concluído,300,300.0,0,0,19.499.572,"19.499.571,88",3058991000151.0,CONSTRUTORA MARKA LTDA,"RUA LIMA, 350 - BAIRRO SUELY.",,2014,"RESIDENCIAL AREIAS VESPASIANO 1B, RUA LIMA, 350 - BAIRRO SUELY., Vespasiano , MG",Centro Local,"R. Lima, 350 - 1b - Areias, Vespasiano - MG, 33200-000, Brazil",-19.7542274,-43.99252979999999
1704,30/09/2024,317120,Vespasiano ,MG,Sudeste,2010-01-27,29841373,RES CHAC LARANJEIRAS II,CAIXA,FAR,Concluído,124,124.0,0,0,5.762.744,"5.762.743,78",3058991000151.0,CONSTRUTORA MARKA LTDA,"AVENIDA SERRA DAS PALMEIRAS, 590",,2010,"RES CHAC LARANJEIRAS II, AVENIDA SERRA DAS PALMEIRAS, 590, Vespasiano , MG",Centro Local,"Av. Serra das Palmeiras, 590 - Parque Jardim D Aliana, Vespasiano - MG, 33200-000, Brazil",-19.7489694,-43.9325013
1705,30/09/2024,317120,Vespasiano ,MG,Sudeste,2010-01-27,29840795,R CHACARAS LARANJEIRAS I,CAIXA,FAR,Concluído,192,192.0,0,0,8.961.362,"8.961.361,8",3058991000151.0,CONSTRUTORA MARKA LTDA,"AVENIDA SERRA DAS PALMEIRAS, 630",,2010,"R CHACARAS LARANJEIRAS I, AVENIDA SERRA DAS PALMEIRAS, 630, Vespasiano , MG",Centro Local,"Av. Serra das Palmeiras, 630 - Parque Jardim D Aliana, Vespasiano - MG, 33200-000, Brazil",-19.7491521,-43.9319051
1706,30/09/2024,317130,Viçosa ,MG,Sudeste,2010-02-23,30091380,LOTEAMENTO COELHA,CAIXA,FAR,Concluído,132,132.0,0,0,5.065.849,"5.065.848,93",1072361000106.0,ANCORA EMPRENDIMENTOS IMOBILIARIOS LTDA,RECREIO BAIRRO SANTA CLARA,,2010,"64X3+RV5, Viçosa - State of Minas Gerais, 36570-000, Brazil",Centro Sub-Regional,"64X3+RV5, Viçosa - State of Minas Gerais, 36570-000, Brazil",-20.7504875,-42.89526559999999
1707,30/09/2024,317130,Viçosa ,MG,Sudeste,2010-06-30,32854735,CONJUNTO HABITACIONAL SOL NASCENTE,CAIXA,FAR,Concluído,123,123.0,0,0,4.968.804,"4.968.803,87",1072361000106.0,ANCORA EMPRENDIMENTOS IMOBILIARIOS LTDA,VALE DO SOL,,2010,"64X3+QWM, Viçosa - State of Minas Gerais, 36570-000, Brazil",Centro Sub-Regional,"64X3+QWM, Viçosa - State of Minas Gerais, 36570-000, Brazil",-20.7505375,-42.8952031
1708,30/09/2024,317130,Viçosa ,MG,Sudeste,2010-07-27,33215694,CONJUNTO HABITACIONAL BAIRRO FLORESTA,CAIXA,FAR,Concluído,80,80.0,0,0,3.410.236,"3.410.236,18",4896259000113.0,INCORPORADORA PETRUS LTDA,RUA C FLORESTA,,2010,"CONJUNTO HABITACIONAL BAIRRO FLORESTA, RUA C FLORESTA, Viçosa , MG",Centro Sub-Regional,"R. C - Bela Vista, Viçosa - MG, 36570-000, Brazil",-20.7830484,-42.8780175
1709,30/09/2024,317200,Visconde do Rio Branco ,MG,Sudeste,2012-12-21,37758202,SOLAR VISCONDE DE RIO BRANCO,CAIXA,FAR,Concluído,146,146.0,0,0,10.143.632,"10.143.633,27",14209372000137.0,ILHA EMPREENDIMENTOS E SERVICOS LTDA - EPP,ESTRADA PUBLICA S N,,2012,"X5MF+72, Visconde do Rio Branco - State of Minas Gerais, 36520-000, Brazil",Centro de Zona,"X5MF+72, Visconde do Rio Branco - State of Minas Gerais, 36520-000, Brazil",-21.0168125,-42.82743749999999
1711,30/09/2024,317200,Visconde do Rio Branco ,MG,Sudeste,2013-03-28,39576937,SOLAR VISCONDE DE RIO BRANCO II,CAIXA,FAR,Concluído,94,94.0,0,0,6.227.599,"6.227.598,93",14209372000137.0,ILHA EMPREENDIMENTOS E SERVICOS LTDA - EPP,ESTRADA PUBLICA S N,,2013,"X5MF+72, Visconde do Rio Branco - State of Minas Gerais, 36520-000, Brazil",Centro de Zona,"X5MF+72, Visconde do Rio Branco - State of Minas Gerais, 36520-000, Brazil",-21.0168125,-42.82743749999999
1710,30/09/2024,317200,Visconde do Rio Branco ,MG,Sudeste,2013-04-30,40644788,LOTEAMENTO RANCHO VERDE III,CAIXA,FAR,Concluído,363,363.0,0,0,21.054.000,21.054.000,14209372000137.0,ILHA EMPREENDIMENTOS E SERVICOS LTDA - EPP,ESTRADA PUBLICA VISCONDE DO RIO BRANCO SANTA MARIA,,2013,"243P+PF Visconde do Rio Branco, State of Minas Gerais, Brazil",Centro de Zona,"243P+PF Visconde do Rio Branco, State of Minas Gerais",-20.9956875,-42.8638125
